,userId,recommended_movies
70,71,"[786, 1356, 316, 788, 736, 589, 32, 48, 780, 160]"
71,72,"[2805, 593, 3257, 318, 1196, 527, 1221, 457, 260, 2427]"
72,73,"[59784, 64969, 5418, 1, 72998, 79132, 134853, 69122, 58998, 45672]"
73,74,"[48698, 904, 5013, 4308, 4034, 111, 1103, 6305, 6235, 52952]"
74,75,"[589, 318, 293, 110, 1036, 1240, 367, 260, 480, 1090]"
75,76,"[79132, 50, 356, 318, 296, 2959, 4973, 2858, 47, 1884]"
76,77,"[5952, 79132, 8961, 4878, 4993, 2571, 7153, 5816, 4022, 318]"
77,78,"[780, 32, 466, 653, 1210, 260, 736, 420, 733, 370]"
78,79,"[593, 1242, 1090, 1210, 260, 1196, 457, 589, 480, 1291]"
79,80,"[79132, 44191, 91658, 6874, 2959, 98361, 1258, 51255, 60030, 5903]"
80,81,"[592, 589, 110, 316, 480, 150, 593, 367, 380, 296]"
81,82,"[6373, 3753, 4025, 3623, 4085, 6752, 3977, 367, 5296, 4161]"
82,83,"[296, 2959, 110, 4878, 4963, 356, 318, 47, 5952, 79132]"
83,84,"[17, 36, 25, 480, 527, 377, 457, 150, 608, 593]"
84,85,"[1624, 53, 1357, 1683, 1596, 1140, 1237, 1730, 1719, 1480]"
85,86,"[318, 527, 2571, 356, 2805, 595, 593, 296, 110, 480]"
86,87,"[2300, 1093, 616, 3863, 724, 765, 1042, 262, 3910, 3593]"
87,88,"[44191, 6870, 6016, 8950, 6502, 79132, 3949, 2959, 48516, 48774]"
88,89,"[182297, 136359, 356, 174681, 50613, 147410, 149566, 52973, 8961, 79684]"
89,90,"[1144, 1137, 984, 116, 1183, 581, 896, 791, 685, 617]"
90,91,"[2628, 1210, 260, 780, 95, 1196, 2012, 32, 318, 3793]"
91,92,"[596, 837, 1367, 6383, 1015, 1801, 2018, 1021, 1619, 2664]"
92,93,"[1552, 466, 780, 1485, 1687, 552, 1407, 1584, 1356, 1597]"
93,94,"[150, 296, 110, 316, 480, 349, 592, 367, 153, 589]"
94,95,"[5349, 5378, 1220, 923, 1097, 3994, 16, 50, 32, 2640]"
95,96,"[260, 1210, 1036, 1587, 780, 356, 1196, 2770, 318, 1573]"
96,97,"[4386, 3999, 4025, 3624, 3257, 3753, 3555, 3623, 1036, 4643]"
97,98,"[58559, 4306, 364, 72998, 112852, 110102, 122904, 2959, 1, 318]"
98,99,"[349, 316, 225, 589, 350, 153, 454, 296, 208, 434]"
99,100,"[34, 2683, 1220, 919, 2396, 597, 2671, 1968, 2355, 296]"
100,101,"[3623, 2598, 2542, 2541, 2706, 2502, 2908, 3798, 1093, 2355]"
101,102,"[296, 454, 316, 350, 165, 589, 153, 367, 500, 434]"
102,103,"[4878, 1206, 1, 356, 4993, 7153, 79132, 2571, 72998, 5952]"
103,104,"[34, 595, 6373, 588, 356, 919, 364, 1721, 527, 367]"
104,105,"[6539, 293, 5989, 6377, 5459, 44191, 8874, 54286, 48516, 4995]"
105,106,"[72998, 5952, 86880, 318, 89745, 2571, 40815, 7153, 8368, 4896]"
106,107,"[434, 316, 292, 150, 208, 185, 165, 296, 161, 153]"
107,108,"[4246, 17, 480, 1968, 899, 5218, 3408, 356, 1097, 110]"
108,109,"[589, 296, 165, 316, 480, 32, 592, 593, 434, 110]"
109,110,"[527, 296, 1221, 3949, 47, 4011, 110, 858, 26171, 356]"
110,111,"[69122, 79132, 99114, 8533, 4447, 356, 1682, 70183, 54503, 8641]"
111,112,"[593, 318, 480, 110, 356, 296, 150, 527, 1, 50]"
112,113,"[3468, 1683, 2969, 4083, 2583, 1955, 2132, 3103, 3451, 4062]"
113,114,"[5952, 7153, 8961, 79132, 40815, 4896, 318, 2571, 4993, 8368]"
114,115,"[2628, 318, 457, 2762, 1270, 1, 858, 1210, 780, 2490]"
115,116,"[593, 356, 150, 318, 480, 780, 296, 527, 2762, 457]"
116,117,"[296, 1, 150, 595, 480, 165, 434, 153, 590, 110]"
117,118,"[318, 527, 593, 50, 1196, 858, 1221, 2858, 608, 2571]"
118,119,"[89745, 79132, 74458, 6373, 102445, 106782, 88125, 116797, 91529, 356]"
119,120,"[1, 260, 765, 653, 784, 736, 661, 648, 5, 32]"
120,121,"[296, 32, 150, 589, 110, 593, 316, 165, 208, 367]"
121,122,"[1732, 1196, 318, 2571, 71535, 79132, 54503, 2959, 858, 1206]"
122,123,"[79132, 91529, 74458, 116797, 68157, 89745, 48780, 112552, 68954, 109487]"
123,124,"[296, 318, 50, 858, 32, 356, 593, 1221, 1198, 1213]"
124,125,"[79132, 106782, 92259, 47, 6016, 58559, 134130, 89745, 50, 111]"
125,126,"[150, 480, 593, 165, 316, 110, 589, 592, 595, 296]"
126,127,"[36517, 55276, 3039, 1947, 272, 910, 1747, 1962, 1276, 1219]"
127,128,"[943, 945, 935, 911, 1407, 593, 905, 1387, 926, 858]"
128,129,"[4370, 110, 1527, 6333, 318, 5445, 5952, 4993, 5349, 367]"
129,130,"[316, 150, 593, 292, 349, 208, 165, 161, 480, 110]"
130,131,"[1221, 318, 5952, 1193, 527, 593, 858, 296, 2858, 2571]"
131,132,"[318, 32, 595, 5445, 4886, 5349, 4973, 110, 296, 6377]"
132,133,"[296, 110, 380, 367, 589, 150, 316, 153, 350, 454]"
133,134,"[316, 589, 153, 296, 163, 231, 595, 208, 350, 110]"
134,135,"[1407, 32, 1617, 736, 858, 1210, 50, 1485, 1049, 1]"
135,136,"[316, 454, 168, 225, 172, 592, 153, 296, 434, 350]"
136,137,"[356, 593, 858, 480, 318, 527, 1196, 750, 608, 908]"
137,138,"[1960, 2427, 2805, 2688, 222, 849, 2150, 2582, 1801, 1019]"
138,139,"[6373, 51255, 6539, 69844, 50872, 77561, 60684, 7454, 49272, 98809]"
139,140,"[110, 593, 1097, 377, 356, 296, 597, 2617, 3256, 480]"
140,141,"[4963, 356, 1, 318, 2959, 7361, 5418, 1721, 4306, 6539]"
141,142,"[593, 480, 589, 165, 377, 150, 110, 161, 225, 457]"
142,143,"[8533, 6942, 4306, 6155, 54503, 59421, 56949, 6377, 97921, 8969]"
143,144,"[595, 318, 296, 34, 110, 356, 1, 527, 588, 364]"
144,145,"[296, 350, 595, 153, 231, 588, 592, 316, 589, 150]"
145,146,"[2805, 3257, 1882, 2124, 2688, 849, 2013, 3534, 830, 4270]"
146,147,"[552, 1639, 186, 555, 466, 168, 296, 1396, 1674, 596]"
147,148,"[40815, 7153, 6377, 50872, 116797, 108932, 58559, 109487, 152081, 4306]"
148,149,"[32, 1356, 1274, 1198, 1748, 1258, 592, 541, 2641, 1196]"
149,150,"[494, 780, 786, 141, 6, 32, 1356, 95, 733, 736]"
150,151,"[1, 708, 694, 135, 736, 104, 662, 852, 1042, 1438]"
151,152,"[79132, 356, 296, 150, 527, 593, 1221, 6016, 68157, 1193]"
152,153,"[500, 318, 138396, 105844, 88125, 87194, 595, 89745, 81845, 72998]"
153,154,"[89745, 116797, 7153, 122904, 260, 152081, 112852, 58559, 1, 68954]"
154,155,"[260, 3286, 1562, 1, 1580, 3052, 1210, 3977, 3793, 2424]"
155,156,"[17, 924, 608, 1247, 912, 1270, 3996, 541, 1307, 480]"
156,157,"[2686, 2392, 1, 3617, 318, 2724, 2858, 2959, 296, 2805]"
157,158,"[616, 2707, 837, 1, 58293, 60069, 55282, 2872, 785, 66320]"
158,159,"[356, 150, 296, 597, 595, 318, 500, 593, 110, 527]"
159,160,"[3623, 2762, 2628, 318, 3624, 2723, 2028, 593, 3793, 2642]"
160,161,"[5643, 1022, 1148, 7247, 4270, 5902, 1093, 2018, 3298, 2085]"
161,162,"[296, 150, 593, 36, 110, 356, 272, 527, 318, 10]"
162,163,"[1747, 1485, 1479, 1614, 1588, 1837, 1625, 1810, 1407, 1639]"
163,164,"[260, 1196, 1210, 3654, 1291, 110, 480, 1036, 2053, 457]"
164,165,"[5415, 5993, 5378, 5502, 4246, 4308, 1923, 377, 2396, 110]"
165,166,"[318, 2571, 5952, 6539, 110, 4993, 47, 1214, 5349, 1721]"
166,167,"[2797, 780, 1198, 356, 3793, 318, 47, 593, 260, 733]"
167,168,"[750, 1252, 913, 3152, 1244, 1234, 908, 1260, 26131, 1248]"
168,169,"[4306, 34, 4246, 595, 5620, 2355, 3916, 5066, 5299, 4994]"
169,170,"[168, 316, 150, 339, 367, 225, 593, 296, 597, 592]"
170,171,"[25, 608, 17, 32, 50, 6, 589, 367, 10, 377]"
171,172,"[593, 318, 1214, 260, 1200, 1994, 356, 2762, 1580, 1196]"
172,173,"[150, 17, 480, 356, 296, 339, 527, 357, 595, 593]"
173,174,"[153, 296, 110, 316, 592, 231, 150, 595, 589, 454]"
174,175,"[32289, 8643, 47382, 7259, 33145, 7169, 455, 39427, 43904, 3969]"
175,176,"[592, 589, 296, 231, 153, 380, 316, 471, 349, 454]"
176,177,"[356, 500, 1, 72998, 595, 1968, 150, 318, 4963, 593]"
177,178,"[296, 356, 318, 50, 593, 110, 5952, 2571, 527, 4973]"
178,179,"[786, 32, 593, 165, 316, 480, 344, 7, 589, 95]"
179,180,"[1196, 1198, 260, 2641, 1261, 2717, 1994, 318, 1210, 1214]"
180,181,"[367, 434, 316, 110, 589, 480, 218, 165, 377, 225]"
181,182,"[50, 318, 296, 592, 235, 223, 380, 471, 1, 589]"
182,183,"[1210, 1580, 260, 1214, 480, 3062, 2918, 589, 593, 3703]"
183,184,"[193567, 175475, 172705, 193579, 193587, 191005, 193573, 181413, 59022, 112852]"
184,185,"[2355, 4306, 2085, 4034, 34, 595, 364, 1685, 1, 3751]"
185,186,"[1214, 1210, 1196, 1136, 2355, 260, 1198, 1580, 1127, 5349]"
186,187,"[26840, 4878, 6283, 1274, 6874, 46572, 235, 1208, 30810, 7387]"
187,188,"[2967, 3097, 1269, 2941, 3061, 906, 1244, 898, 1950, 1947]"
188,189,"[356, 318, 2571, 593, 5952, 527, 110, 480, 7153, 68954]"
189,190,"[4975, 4878, 5952, 5989, 79132, 1721, 2959, 4306, 4963, 318]"
190,191,"[32, 377, 434, 589, 25, 165, 288, 454, 527, 161]"
191,192,"[316, 110, 349, 225, 296, 589, 367, 150, 292, 454]"
192,193,"[318, 1198, 1196, 858, 608, 1221, 50, 260, 2571, 1193]"
193,194,"[1639, 1380, 2699, 2797, 2406, 1376, 1035, 260, 5060, 552]"
194,195,"[1246, 296, 4034, 1784, 1097, 2396, 2539, 3623, 1682, 2617]"
195,196,"[110, 356, 593, 480, 2571, 318, 457, 47099, 150, 1721]"
196,197,"[541, 318, 1221, 457, 32, 1196, 858, 1198, 1377, 50]"
197,198,"[318, 1923, 2762, 1214, 924, 2716, 1258, 1968, 253, 1089]"
198,199,"[296, 50, 858, 32, 356, 608, 1617, 3996, 110, 2502]"
199,200,"[1721, 1, 4306, 260, 356, 4896, 34162, 5349, 2617, 2683]"
200,201,"[1196, 318, 260, 1198, 1210, 592, 1270, 1258, 32, 1676]"
201,202,"[858, 1573, 3519, 1210, 111, 608, 5060, 1220, 2947, 260]"
202,203,"[356, 1721, 63082, 34162, 59315, 54286, 333, 260, 296, 1]"
203,204,"[593, 2959, 58559, 318, 5952, 6539, 4975, 2762, 79132, 5995]"
204,205,"[81834, 5952, 89745, 79132, 81845, 8368, 4896, 91542, 7153, 104913]"
205,206,"[1, 780, 783, 17, 648, 36, 32, 25, 788, 587]"
206,207,"[1321, 3264, 1198, 2021, 260, 100, 1347, 3257, 65, 318]"
207,208,"[2840, 2617, 1210, 260, 2353, 356, 318, 457, 2605, 2490]"
208,209,"[5952, 2959, 58559, 2571, 57669, 2762, 6539, 1721, 109487, 4306]"
209,210,"[89745, 316, 147378, 318, 5349, 101112, 110, 159779, 72998, 33794]"
210,211,"[44665, 95510, 49272, 51662, 50872, 54286, 2571, 79132, 3578, 91529]"
211,212,"[79132, 89745, 7153, 102125, 2571, 106782, 88125, 108932, 4993, 7438]"
212,213,"[4975, 4306, 2402, 70286, 6058, 51662, 57274, 72641, 69844, 6539]"
213,214,"[5, 141, 719, 736, 1, 786, 653, 780, 7, 62]"
214,215,"[318, 1704, 1968, 1721, 356, 2858, 48516, 2918, 63082, 2762]"
215,216,"[2355, 1032, 1, 858, 2289, 1307, 2018, 34, 1270, 919]"
216,217,"[1210, 1580, 260, 1374, 420, 480, 590, 1356, 2105, 3793]"
217,218,"[2699, 8636, 2174, 1090, 6934, 5349, 2657, 345, 1208, 1198]"
218,219,"[6874, 5903, 2959, 1213, 3578, 7438, 8644, 6365, 51662, 6539]"
219,220,"[260, 780, 1, 3996, 318, 1196, 480, 1210, 5418, 4993]"
220,221,"[3362, 608, 1252, 858, 235, 50, 923, 750, 904, 908]"
221,222,"[527, 296, 318, 593, 2959, 50, 2028, 858, 1221, 1]"
222,223,"[318, 2762, 5952, 2571, 2858, 296, 2628, 527, 110, 1214]"
223,224,"[1968, 2918, 1270, 356, 1580, 104, 3436, 926, 588, 2064]"
224,225,"[1994, 1717, 2361, 424, 1968, 2327, 1407, 785, 2289, 2804]"
225,226,"[104, 4963, 1721, 1968, 39, 48516, 1580, 3785, 4306, 2700]"
226,227,"[79132, 356, 296, 527, 68157, 110, 593, 150, 50, 74458]"
227,228,"[2805, 2013, 858, 3257, 1801, 1091, 2858, 1234, 2722, 2427]"
228,229,"[367, 296, 364, 316, 500, 350, 592, 150, 165, 595]"
229,230,"[592, 356, 318, 296, 780, 1, 589, 593, 500, 480]"
230,231,"[318, 593, 356, 1196, 260, 1036, 1198, 480, 2858, 589]"
231,232,"[5418, 52973, 6281, 6539, 3916, 8641, 49530, 57368, 69757, 5464]"
232,233,"[2959, 79132, 318, 68157, 6874, 81845, 58559, 50, 7153, 2028]"
233,234,"[420, 158, 181, 2376, 1, 3624, 653, 4310, 231, 364]"
234,235,"[296, 350, 367, 592, 153, 110, 380, 589, 316, 595]"
235,236,"[2806, 2762, 2496, 2858, 2694, 1387, 1997, 318, 2718, 1350]"
236,237,"[1721, 1625, 67255, 68157, 2470, 318, 79132, 6377, 44191, 2505]"
237,238,"[4329, 4947, 421, 4498, 4852, 858, 1221, 4916, 4957, 4945]"
238,239,"[296, 318, 110, 356, 47, 2571, 593, 150, 589, 480]"
239,240,"[316, 48, 367, 296, 344, 231, 350, 589, 153, 454]"
240,241,"[4973, 527, 308, 79132, 2959, 318, 593, 1221, 3083, 356]"
241,242,"[316, 454, 292, 208, 185, 349, 296, 592, 329, 161]"
242,243,"[589, 316, 163, 208, 153, 168, 225, 296, 10, 48]"
243,244,"[1196, 593, 1047, 457, 260, 377, 1183, 3654, 1210, 780]"
244,245,"[3106, 1092, 3101, 1361, 1747, 1639, 1408, 3257, 3623, 1183]"
245,246,"[32, 7438, 79132, 6377, 5816, 6874, 780, 5445, 5481, 68157]"
246,247,"[318, 2571, 7153, 364, 110, 4993, 2959, 527, 356, 58559]"
247,248,"[122904, 122918, 2571, 89745, 6377, 134130, 109487, 151763, 58559, 79132]"
248,249,"[2571, 2959, 318, 58559, 6539, 356, 1721, 296, 589, 109487]"
249,250,"[3623, 1639, 1674, 1876, 186, 6983, 1747, 345, 1092, 8880]"
250,251,"[356, 2571, 79132, 159817, 68157, 318, 608, 296, 5952, 110]"
251,252,"[166461, 89745, 134853, 79132, 78499, 108932, 106696, 95167, 364, 168418]"
252,253,"[3083, 4642, 26366, 55069, 6985, 1271, 29, 44555, 858, 608]"
253,254,"[296, 318, 50, 6874, 4973, 47, 356, 7153, 33794, 6377]"
254,255,"[1739, 1997, 34, 2355, 588, 2918, 223, 1194, 1220, 1968]"
255,256,"[6373, 3753, 5989, 4701, 4018, 79132, 6537, 4025, 33679, 77561]"
256,257,"[1304, 1500, 2502, 2599, 2406, 1380, 494, 1356, 653, 784]"
257,258,"[318, 2571, 1198, 2762, 122904, 5952, 260, 58559, 4306, 1196]"
258,259,"[1356, 595, 368, 110, 1584, 34, 594, 153, 296, 3114]"
259,260,"[235, 3108, 4878, 6283, 111, 1258, 3897, 1208, 1199, 1274]"
260,261,"[5952, 3578, 3949, 4878, 7361, 2571, 296, 1920, 2959, 5989]"
261,262,"[17, 515, 296, 640, 314, 25, 265, 36, 48, 497]"
262,263,"[4246, 356, 3408, 597, 2424, 2671, 2617, 1407, 296, 2396]"
263,264,"[318, 260, 780, 1210, 48, 2628, 2571, 1073, 1, 32]"
264,265,"[457, 1909, 2433, 1246, 1221, 1198, 2364, 480, 2322, 3623]"
265,266,"[858, 223, 50, 296, 1270, 608, 1210, 318, 2858, 1258]"
266,267,"[1198, 1210, 858, 260, 2571, 1222, 3113, 924, 2329, 1196]"
267,268,"[1234, 2145, 1196, 858, 1238, 2403, 1256, 1270, 608, 1617]"
268,269,"[786, 32, 661, 784, 494, 25, 780, 648, 1367, 708]"
269,270,"[1, 780, 494, 135, 708, 25, 141, 786, 1356, 32]"
270,271,"[1198, 1196, 2641, 1994, 2826, 318, 32, 260, 1674, 3863]"
271,272,"[2571, 51255, 5903, 109487, 79132, 112852, 50872, 110, 108190, 122922]"
272,273,"[344, 592, 367, 587, 32, 380, 34, 296, 153, 231]"
273,274,"[2, 2959, 318, 1676, 736, 344, 6874, 648, 58559, 47]"
274,275,"[1406, 1304, 5272, 2396, 3480, 2369, 2599, 4979, 5241, 2069]"
275,276,"[104, 1, 344, 736, 653, 765, 1367, 648, 377, 810]"
276,277,"[653, 1356, 780, 836, 719, 494, 736, 661, 849, 733]"
277,278,"[2109, 2369, 2352, 54272, 2371, 356, 1347, 1, 1635, 765]"
278,279,"[79132, 109487, 91529, 74458, 2571, 593, 89745, 116797, 84152, 2959]"
279,280,"[4447, 4246, 356, 8533, 1, 4306, 5299, 593, 5970, 5]"
280,281,"[3861, 2581, 2694, 2617, 4214, 3911, 51662, 783, 2805, 1721]"
281,282,"[2858, 2959, 2762, 318, 296, 356, 4975, 2571, 2683, 593]"
282,283,"[1, 318, 356, 780, 1210, 608, 805, 1265, 653, 260]"
283,284,"[316, 231, 589, 296, 344, 592, 32, 160, 434, 350]"
284,285,"[904, 1198, 1285, 3476, 1193, 318, 1945, 1197, 1247, 1136]"
285,286,"[296, 318, 593, 110, 2959, 223, 356, 2028, 589, 2762]"
286,287,"[3996, 4878, 2395, 223, 2997, 4979, 3481, 4993, 4027, 318]"
287,288,"[1291, 2081, 260, 1994, 2872, 2640, 1265, 1097, 2115, 1]"
288,289,"[16, 1258, 6327, 266, 1080, 318, 235, 48, 2012, 1101]"
289,290,"[858, 1387, 356, 593, 480, 1084, 527, 608, 908, 1242]"
290,291,"[89745, 7153, 5952, 59315, 72998, 95510, 1, 50872, 69844, 8368]"
291,292,"[260, 1210, 1196, 1, 356, 4022, 2529, 40583, 3671, 1580]"
292,293,"[1210, 318, 1029, 260, 2421, 595, 1, 593, 1917, 2571]"
293,294,"[420, 480, 1, 590, 2770, 296, 589, 235, 2001, 2985]"
294,295,"[1196, 318, 50, 457, 1221, 1200, 2858, 296, 593, 858]"
295,296,"[50, 318, 356, 593, 5378, 2028, 1213, 5971, 5952, 7156]"
296,297,"[32, 589, 329, 1356, 6, 1196, 593, 858, 1221, 1422]"
297,298,"[2959, 3793, 7438, 79132, 1732, 4878, 5952, 2571, 106782, 1198]"
298,299,"[3755, 2628, 1321, 1198, 1214, 188, 318, 1994, 1196, 2716]"
299,300,"[79132, 527, 318, 68157, 356, 593, 112552, 2959, 296, 5952]"
300,301,"[356, 296, 318, 1, 593, 150, 597, 480, 527, 595]"
301,302,"[6, 377, 110, 593, 25, 736, 32, 589, 707, 480]"
302,303,"[32, 1210, 260, 480, 1196, 2797, 589, 780, 1198, 593]"
303,304,"[17, 457, 780, 367, 314, 36, 150, 552, 480, 296]"
304,305,"[79132, 1196, 89745, 593, 58559, 7153, 2959, 356, 318, 8961]"
305,306,"[156726, 175199, 158528, 166534, 140016, 161634, 157312, 100390, 115664, 159858]"
306,307,"[1270, 1, 104, 318, 39, 2011, 356, 592, 593, 3882]"
307,308,"[595, 364, 296, 318, 356, 480, 110, 593, 1, 588]"
308,309,"[973, 1193, 5398, 4339, 2182, 908, 969, 3507, 6452, 913]"
309,310,"[6051, 7184, 5899, 6410, 2013, 5014, 1198, 3330, 58, 1304]"
310,311,"[4027, 2355, 3977, 40, 1517, 5349, 5445, 2174, 1304, 6365]"
311,312,"[1196, 32, 1214, 1198, 924, 1748, 318, 1258, 1240, 1210]"
312,313,"[1994, 1215, 1127, 3471, 1214, 1198, 2641, 1676, 1258, 1196]"
313,314,"[150, 165, 480, 593, 296, 17, 434, 367, 377, 590]"
314,315,"[1028, 1198, 904, 1333, 1276, 154, 1949, 1282, 2896, 2132]"
315,316,"[2081, 318, 186, 3623, 1639, 3977, 3863, 4886, 5445, 2174]"
316,317,"[79132, 68157, 2959, 6016, 74458, 91529, 593, 106782, 64614, 296]"
317,318,"[170355, 50, 127172, 68157, 55765, 7153, 48780, 3007, 74226, 6016]"
318,319,"[318, 364, 595, 527, 2571, 588, 593, 110, 480, 1221]"
319,320,"[4387, 72998, 59900, 1013, 71535, 3534, 62999, 51662, 26555, 3988]"
320,321,"[296, 592, 153, 367, 316, 380, 597, 231, 595, 165]"
321,322,"[318, 1, 356, 595, 2959, 7153, 50, 4027, 588, 5349]"
322,323,"[593, 527, 480, 50, 150, 356, 296, 318, 457, 1221]"
323,324,"[3952, 3884, 3897, 1197, 858, 3899, 2901, 3949, 1, 2300]"
324,325,"[903, 32, 1234, 1204, 780, 2427, 1304, 608, 1391, 849]"
325,326,"[70159, 97, 55276, 58554, 593, 296, 356, 6591, 81257, 70451]"
326,327,"[2858, 318, 1198, 3534, 231, 858, 1, 1193, 356, 480]"
327,328,"[318, 2571, 356, 1196, 1, 260, 858, 364, 1270, 1210]"
328,329,"[1258, 4789, 1198, 1199, 318, 750, 541, 924, 1252, 1208]"
329,330,"[318, 110, 32, 589, 296, 2571, 593, 260, 356, 1210]"
330,331,"[79132, 6539, 48780, 44191, 6874, 2959, 5952, 50872, 7153, 116797]"
