,userId,recommended_movies
79,80,"[318, 858, 1221, 3275, 48780, 65216, 32, 58559, 79132, 5064]"
80,81,"[318, 110, 32, 161, 329, 344, 33164, 33421, 33310, 33294]"
81,82,"[1201, 110, 1198, 3578, 7153, 6, 364, 260, 1291, 5669]"
82,83,"[1223, 923, 3147, 356, 1172, 44191, 48774, 71535, 1036, 364]"
83,84,"[318, 475, 1193, 1213, 904, 94, 356, 923, 50, 1219]"
84,85,"[53, 1596, 538, 527, 1207, 515, 1635, 1183, 1480, 1140]"
85,86,"[4993, 4306, 1210, 2858, 59315, 1680, 3300, 5445, 4901, 5266]"
86,87,"[5971, 4571, 531, 1345, 2009, 32906, 33164, 33437, 33421, 33310]"
87,88,"[4993, 79132, 1193, 58559, 68157, 5989, 8665, 5418, 223, 785]"
88,89,"[1197, 3097, 750, 1136, 1278, 916, 356, 1270, 1148, 38038]"
89,90,"[1046, 1411, 260, 1, 17, 1057, 805, 892, 780, 685]"
90,91,"[5500, 1196, 2959, 6375, 1206, 4846, 1197, 741, 1210, 1089]"
91,92,"[51662, 69757, 2501, 2139, 2454, 3168, 33158, 33310, 33294, 33188]"
92,93,"[318, 110, 1356, 150, 2355, 480, 2916, 2012, 2359, 2]"
93,94,"[318, 110, 11, 588, 32, 590, 587, 292, 597, 377]"
94,95,"[260, 1089, 1196, 541, 1270, 1198, 3019, 1921, 4878, 6502]"
95,96,"[299, 306, 1221, 1617, 1214, 50, 2858, 1291, 1625, 1296]"
96,97,"[4306, 4701, 3717, 5420, 4270, 4025, 4638, 4643, 33145, 33171]"
97,98,"[1197, 122912, 4226, 1219, 593, 364, 122926, 2324, 1193, 46578]"
98,99,"[555, 150, 281, 252, 266, 236, 257, 592, 288, 22]"
99,100,"[1213, 1197, 1299, 16, 2028, 223, 838, 441, 900, 1270]"
100,101,"[2762, 2692, 2700, 3160, 3298, 2396, 2337, 2712, 2723, 2694]"
101,102,"[356, 590, 161, 474, 480, 440, 380, 454, 288, 3]"
102,103,"[527, 296, 6016, 923, 2571, 48516, 1213, 3949, 81156, 356]"
103,104,"[1223, 1148, 3675, 81845, 5618, 356, 72737, 936, 1247, 46578]"
104,105,"[5026, 118888, 665, 127098, 306, 58425, 56782, 3275, 904, 905]"
105,106,"[5952, 69844, 59315, 47099, 5218, 5349, 45722, 53125, 33004, 33085]"
106,107,"[296, 590, 62, 349, 292, 104, 317, 329, 434, 160]"
107,108,"[5466, 1204, 5391, 541, 4878, 1095, 2585, 3072, 5989, 1097]"
108,109,"[318, 527, 110, 290, 47, 589, 354, 555, 34, 161]"
109,110,"[1279, 527, 296, 1198, 1208, 4011, 1276, 6016, 909, 2692]"
110,111,"[4226, 158872, 7361, 59143, 6377, 4878, 1206, 167746, 74458, 2858]"
111,112,"[79132, 1198, 6, 5952, 4993, 58559, 68157, 16, 91529, 161]"
112,113,"[3359, 916, 1617, 1276, 933, 1247, 3498, 1086, 1944, 3108]"
113,114,"[260, 60069, 81834, 6377, 79702, 52722, 1, 33162, 33294, 33188]"
114,115,"[1241, 1198, 1200, 2804, 1208, 2028, 110, 2921, 3578, 457]"
115,116,"[1198, 1225, 527, 356, 1247, 4963, 3072, 590, 1059, 780]"
116,117,"[280, 608, 590, 593, 1023, 11, 261, 733, 161, 474]"
117,118,"[1221, 1196, 2918, 1059, 2378, 1810, 153, 1, 33437, 33421]"
118,119,"[5952, 48516, 79132, 2571, 5995, 81845, 115713, 33660, 67255, 82459]"
119,120,"[260, 780, 783, 52, 765, 33145, 33188, 33171, 33166, 33164]"
120,121,"[318, 246, 6, 1, 337, 353, 539, 253, 454, 33124]"
121,122,"[50, 858, 1732, 593, 1247, 923, 144976, 121231, 3089, 48516]"
122,123,"[4226, 318, 2959, 104879, 296, 6016, 260, 109487, 48780, 55765]"
123,124,"[1223, 593, 296, 175, 1884, 8641, 480, 3556, 79592, 2353]"
124,125,"[155509, 318, 142422, 168252, 7008, 2959, 1215, 6016, 79132, 106782]"
125,126,"[318, 364, 161, 349, 253, 34, 288, 434, 208, 33166]"
126,127,"[4226, 903, 55276, 913, 5060, 2144, 2763, 3101, 1747, 33171]"
127,128,"[260, 1617, 608, 1136, 940, 965, 33164, 33437, 33421, 33310]"
128,129,"[8132, 260, 1222, 1196, 5952, 6711, 33166, 588, 8368, 5010]"
129,130,"[318, 150, 349, 588, 317, 231, 32728, 33162, 33294, 33188]"
130,131,"[296, 1136, 58559, 1617, 1233, 608, 2571, 2858, 47, 48780]"
131,132,"[912, 5618, 7371, 50, 1219, 2571, 1704, 914, 5878, 1249]"
132,133,"[223, 457, 110, 588, 253, 300, 377, 780, 153, 1]"
133,134,"[1, 590, 110, 161, 163, 509, 208, 33164, 33421, 32898]"
134,135,"[2959, 608, 593, 1374, 3213, 293, 3578, 1468, 1291, 2997]"
135,136,"[47, 150, 293, 337, 454, 440, 353, 349, 328, 292]"
136,137,"[1237, 527, 904, 1262, 1221, 7153, 1203, 928, 1219, 1242]"
137,138,"[59784, 2826, 2116, 1, 33158, 33310, 33294, 33188, 33171, 33166]"
138,139,"[5026, 8874, 7438, 68237, 106782, 109374, 54001, 79132, 68358, 4886]"
139,140,"[3983, 3030, 912, 318, 1262, 527, 8199, 1401, 3117, 1242]"
140,141,"[4973, 48516, 260, 1197, 4011, 4306, 1210, 1196, 51255, 7153]"
141,142,"[50, 296, 593, 281, 588, 508, 150, 377, 95, 1]"
142,143,"[356, 78499, 1307, 6942, 36525, 81847, 79702, 6944, 56949, 4018]"
143,144,"[527, 3037, 541, 4993, 47, 364, 6377, 589, 1246, 3996]"
144,145,"[1, 590, 161, 300, 329, 344, 33158, 33294, 33188, 33171]"
145,146,"[35836, 3257, 830, 1367, 410, 502, 33154, 33294, 33188, 33171]"
146,147,"[342, 1396, 552, 168, 1376, 2699, 315, 33725, 33681, 33836]"
147,148,"[1197, 356, 5618, 112175, 68954, 76093, 31658, 89745, 122886, 4886]"
148,149,"[1200, 589, 1196, 480, 1580, 1371, 1037, 849, 1544, 737]"
149,150,"[62, 733, 780, 648, 653, 7, 79, 33085, 33162, 33310]"
150,151,"[107, 562, 648, 1393, 141, 609, 1409, 631, 719, 9]"
151,152,"[1221, 1136, 96829, 48516, 86504, 91630, 60074, 72378, 33154, 33171]"
152,153,"[4973, 112552, 1193, 4226, 2959, 5992, 2571, 4878, 46578, 168492]"
153,154,"[69844, 164179, 119145, 122900, 98243, 106002, 96610, 130634, 32596, 33162]"
154,155,"[2028, 333, 3052, 3114, 3555, 2355, 141, 1580, 2628, 2880]"
155,156,"[6666, 750, 1208, 1262, 904, 3089, 2571, 541, 1252, 908]"
156,157,"[953, 785, 2490, 2392, 3268, 1, 33188, 33171, 33166, 33164]"
157,158,"[53000, 2572, 2490, 7541, 3301, 55391, 66320, 837, 55282, 33158]"
158,159,"[318, 1704, 68954, 296, 7361, 6377, 4886, 2858, 1307, 88810]"
159,160,"[296, 2324, 904, 2571, 4011, 1208, 541, 778, 293, 2700]"
160,161,"[1223, 3429, 318, 38038, 4995, 2336, 1965, 2018, 5643, 1093]"
161,162,"[356, 296, 280, 608, 272, 150, 261, 590, 17, 509]"
162,163,"[1777, 1608, 1837, 33162, 33437, 33421, 33310, 33294, 33188, 33171]"
163,164,"[1200, 1210, 3654, 3793, 2167, 1047, 4023, 32906, 33164, 33294]"
164,165,"[110, 908, 1221, 4963, 5527, 480, 5218, 5377, 5989, 1127]"
165,166,"[48516, 1704, 1276, 593, 7153, 1222, 5618, 3147, 54997, 2858]"
166,167,"[720, 7842, 7153, 4011, 2502, 5952, 924, 6857, 356, 1]"
167,168,"[26131, 1248, 750, 4973, 296, 1222, 3730, 1193, 1089, 2019]"
168,169,"[4142, 4993, 5952, 3147, 953, 1080, 899, 2028, 1028, 333]"
169,170,"[296, 593, 110, 457, 150, 161, 368, 377, 587, 34]"
170,171,"[318, 1208, 800, 1198, 1304, 1259, 1214, 290, 1220, 235]"
171,172,"[1215, 1210, 593, 1270, 2762, 1994, 2072, 1125, 33188, 33437]"
172,173,"[110, 150, 587, 500, 1, 33310, 33294, 33188, 33171, 33166]"
173,174,"[296, 527, 590, 595, 588, 34, 553, 292, 539, 253]"
174,175,"[2300, 38388, 3791, 7169, 8362, 8643, 33154, 33188, 33171, 33166]"
175,176,"[296, 150, 588, 161, 292, 380, 370, 168, 33294, 33085]"
176,177,"[25771, 93006, 28, 1283, 1104, 593, 1247, 54190, 296, 25750]"
177,178,"[296, 7361, 4973, 1193, 608, 3996, 6502, 8961, 30749, 290]"
178,179,"[356, 589, 593, 113, 349, 292, 165, 141, 316, 52]"
179,180,"[1242, 2959, 2140, 2723, 33158, 33421, 33310, 33294, 33188, 33171]"
180,181,"[590, 11, 474, 6, 1073, 494, 39, 225, 230, 516]"
181,182,"[2295, 6193, 1208, 912, 1719, 904, 3503, 1262, 608, 50]"
182,183,"[1201, 3418, 2947, 733, 3107, 2993, 1370, 2058, 3247, 2534]"
183,184,"[27156, 127152, 171763, 58559, 112552, 180497, 179401, 91529, 109374, 80463]"
184,185,"[899, 919, 2565, 2396, 4308, 1907, 3554, 3598, 3753, 5804]"
185,186,"[3068, 2571, 1148, 1200, 1198, 953, 2819, 541, 1931, 1240]"
186,187,"[7981, 27879, 912, 1206, 5909, 296, 924, 6440, 3091, 2502]"
187,188,"[1035, 1304, 906, 913, 2346, 2243, 1747, 830, 1091, 33794]"
188,189,"[318, 2959, 593, 58559, 356, 5952, 54286, 1, 33162, 33310]"
189,190,"[1221, 5618, 79132, 8961, 7323, 4963, 4848, 5013, 8970, 5816]"
190,191,"[306, 308, 162, 34, 161, 300, 314, 496, 224, 316]"
191,192,"[296, 356, 349, 454, 225, 288, 33124, 33138, 33421, 33310]"
192,193,"[7153, 858, 593, 97938, 33145, 33188, 33171, 33166, 33164, 33162]"
193,194,"[1035, 1653, 7143, 163, 1396, 1380, 784, 33421, 33310, 33294]"
194,195,"[3983, 527, 1392, 260, 908, 1089, 1673, 296, 1090, 3148]"
195,196,"[457, 1259, 4963, 1214, 47099, 150, 51935, 44665, 33164, 33294]"
196,197,"[541, 1201, 1080, 1784, 1909, 1377, 2793, 33162, 33310, 33294]"
197,198,"[318, 1197, 750, 3147, 1247, 4011, 593, 1196, 903, 1617]"
198,199,"[912, 1208, 48516, 904, 318, 7361, 6016, 6617, 1411, 1198]"
199,200,"[318, 1267, 1210, 1704, 7361, 4993, 7153, 2502, 4995, 913]"
200,201,"[260, 994, 2028, 356, 1291, 2858, 293, 1035, 2115, 2336]"
201,202,"[3214, 1204, 3470, 318, 3359, 246, 2571, 3836, 1208, 1276]"
202,203,"[5952, 110, 54286, 333, 3578, 49272, 59315, 88744, 98809, 7458]"
203,204,"[1136, 1208, 58559, 48780, 51255, 1090, 86320, 1080, 33794, 30749]"
204,205,"[99114, 91542, 4896, 3033, 5816, 1, 33171, 33166, 33164, 33162]"
205,206,"[608, 1, 17, 58, 36, 14, 62, 648, 786, 33164]"
206,207,"[3740, 637, 2428, 100, 1, 33310, 33294, 33188, 33171, 33166]"
207,208,"[110, 457, 2278, 2427, 380, 2058, 33164, 33437, 33421, 33310]"
208,209,"[593, 1704, 57669, 2028, 92259, 68954, 60684, 33158, 33294, 33188]"
209,210,"[147376, 1198, 122926, 7153, 4306, 68358, 166528, 88125, 122916, 112852]"
210,211,"[1136, 1223, 50, 58559, 4011, 1210, 1222, 7153, 69481, 48780]"
211,212,"[750, 5690, 65261, 318, 152970, 2959, 541, 27773, 57669, 67255]"
212,213,"[912, 1203, 7153, 4306, 1291, 2232, 1, 2115, 1721, 80363]"
213,214,"[1356, 661, 83, 1, 33154, 33294, 33188, 33171, 33166, 33164]"
214,215,"[912, 1089, 1246, 1704, 1196, 5952, 4993, 7361, 1259, 63082]"
215,216,"[3814, 1617, 2788, 1252, 898, 930, 933, 913, 1304, 1278]"
216,217,"[260, 2571, 1221, 1148, 1215, 1291, 1387, 954, 2028, 1230]"
217,218,"[750, 1673, 1307, 2657, 3608, 33162, 33310, 33294, 33188, 33171]"
218,219,"[1221, 1197, 930, 904, 1196, 260, 3328, 7153, 1198, 903]"
219,220,"[4011, 2959, 296, 260, 58559, 954, 1270, 66934, 1193, 1704]"
220,221,"[3814, 951, 4973, 3152, 904, 750, 923, 1041, 912, 1208]"
221,222,"[98083, 58559, 1208, 2571, 1227, 81845, 106782, 1206, 356, 6711]"
222,223,"[1136, 1240, 110, 6874, 480, 457, 2396, 3793, 8636, 2144]"
223,224,"[593, 1197, 969, 2804, 1265, 2248, 1968, 2716, 3210, 2167]"
224,225,"[1270, 333, 1079, 5060, 441, 1259, 2716, 2423, 3039, 2648]"
225,226,"[1236, 1204, 1276, 1247, 4011, 260, 1704, 2398, 1278, 6711]"
226,227,"[527, 750, 56782, 2959, 593, 81845, 52319, 858, 32587, 134130]"
227,228,"[541, 60069, 2571, 858, 3510, 33188, 33171, 33166, 33164, 33162]"
228,229,"[318, 527, 475, 593, 508, 377, 300, 454, 34, 253]"
229,230,"[8961, 50872, 6377, 4034, 1682, 589, 3578, 1200, 2115, 45722]"
230,231,"[858, 1200, 1036, 5952, 1, 33162, 33421, 33310, 33294, 33188]"
231,232,"[4789, 51931, 527, 356, 858, 4226, 44193, 2329, 8939, 49910]"
232,233,"[177593, 296, 48516, 7361, 1089, 110, 109487, 1258, 7438, 33794]"
233,234,"[2028, 260, 1196, 1028, 1198, 2115, 1275, 2005, 553, 1460]"
234,235,"[246, 593, 265, 594, 474, 25, 539, 480, 235, 592]"
235,236,"[2502, 1350, 2596, 2490, 1388, 2505, 33162, 33310, 33294, 33188]"
236,237,"[293, 44555, 106782, 6377, 2858, 46976, 1580, 5679, 78469, 1586]"
237,238,"[1272, 4499, 1097, 421, 4946, 3101, 4947, 4310, 4498, 455]"
238,239,"[593, 7153, 2959, 50, 293, 1252, 1089, 1136, 1222, 2028]"
239,240,"[356, 110, 780, 480, 736, 165, 2, 380, 39, 500]"
240,241,"[1221, 55442, 81819, 2324, 27773, 116897, 1206, 46578, 109374, 2028]"
241,242,"[296, 590, 47, 161, 21, 253, 300, 329, 434, 410]"
242,243,"[527, 161, 165, 648, 248, 153, 410, 420, 193, 33162]"
243,244,"[2571, 2028, 1079, 1610, 1356, 3578, 1183, 3361, 2427, 368]"
244,245,"[581, 3196, 3274, 1361, 2599, 3257, 33145, 33171, 33166, 33164]"
245,246,"[80969, 296, 62336, 3949, 6016, 4144, 293, 52885, 1732, 69481]"
246,247,"[296, 858, 2571, 923, 106782, 1198, 1291, 1270, 356, 109487]"
247,248,"[122918, 6377, 60069, 3793, 6539, 45722, 91500, 86880, 316, 32898]"
248,249,"[160718, 90430, 167746, 56782, 750, 593, 7153, 1704, 55363, 103624]"
249,250,"[1035, 4886, 2085, 1876, 1597, 1, 33164, 33421, 33310, 33294]"
250,251,"[2959, 1208, 1089, 1704, 296, 1, 33158, 33294, 33188, 33171]"
251,252,"[1, 164179, 6377, 152081, 106696, 134853, 90866, 164909, 166461, 33004]"
252,253,"[2324, 1212, 2300, 6016, 44555, 3083, 5991, 3363, 2599, 5902]"
253,254,"[318, 2959, 904, 2542, 50, 5995, 296, 33154, 2028, 2329]"
254,255,"[3504, 2542, 1304, 2804, 2064, 1210, 1230, 2716, 3751, 2915]"
255,256,"[69524, 56251, 1196, 109487, 92259, 6502, 68157, 4963, 84152, 111759]"
256,257,"[1304, 5952, 1288, 1500, 2791, 3996, 16, 494, 2406, 370]"
257,258,"[527, 1197, 68954, 2762, 47099, 122886, 48394, 70286, 33004, 33162]"
258,259,"[7361, 4993, 4886, 7149, 1517, 4018, 786, 7155, 33294, 33188]"
259,260,"[1223, 4437, 5690, 4973, 6375, 5137, 162, 6987, 778, 1199]"
260,261,"[47, 1089, 58559, 3897, 2194, 1625, 69122, 2060, 112138, 5810]"
261,262,"[334, 318, 125, 538, 17, 36, 515, 233, 21, 25]"
262,263,"[912, 1148, 318, 1357, 4993, 7361, 1704, 2761, 3897, 110]"
263,264,"[7841, 1374, 1356, 5064, 364, 32, 480, 1023, 151, 316]"
264,265,"[3451, 2571, 3730, 1276, 1270, 593, 3148, 2028, 1921, 1682]"
265,266,"[260, 1215, 2959, 1617, 1732, 1261, 1222, 296, 1259, 1291]"
266,267,"[1198, 1196, 110, 58, 541, 1197, 1240, 4033, 29, 924]"
267,268,"[2511, 1201, 898, 1222, 2571, 1238, 1291, 2580, 1964, 1641]"
268,269,"[1, 76, 494, 733, 780, 783, 1047, 63, 828, 33164]"
269,270,"[32, 58, 62, 112, 104, 135, 3, 653, 788, 762]"
270,271,"[6787, 969, 2968, 6502, 1282, 6658, 1674, 1120, 1994, 2021]"
271,272,"[3147, 1240, 34405, 148626, 99114, 1682, 49272, 5903, 134853, 1580]"
272,273,"[364, 589, 593, 608, 111, 32, 590, 471, 235, 539]"
273,274,"[2327, 80139, 1241, 60291, 56782, 65188, 5909, 48516, 1221, 1203]"
274,275,"[318, 1041, 1392, 926, 356, 3730, 1193, 2959, 541, 4967]"
275,276,"[1196, 745, 364, 480, 104, 2, 783, 837, 609, 370]"
276,277,"[1, 1429, 849, 95, 836, 1359, 637, 65, 1043, 33815]"
277,278,"[54272, 1347, 33145, 33294, 33188, 33171, 33166, 33164, 33162, 33158]"
278,279,"[1208, 4226, 110, 608, 1213, 1222, 260, 1200, 109487, 2502]"
279,280,"[4973, 2859, 1213, 48516, 916, 81845, 92535, 1207, 67255, 1270]"
280,281,"[3897, 51662, 3911, 1515, 33138, 33188, 33171, 33166, 33164, 33162]"
281,282,"[2788, 1213, 3147, 1704, 6104, 5995, 1208, 2398, 3949, 79132]"
282,283,"[1210, 69, 1580, 586, 788, 33004, 33164, 33421, 33310, 33294]"
283,284,"[318, 110, 356, 223, 474, 235, 440, 165, 342, 500]"
284,285,"[904, 296, 1247, 2804, 3897, 1285, 1093, 33162, 33310, 33294]"
285,286,"[593, 4011, 4993, 110, 5952, 2571, 1258, 3578, 1682, 6377]"
286,287,"[5618, 1197, 1206, 247, 3949, 441, 223, 2633, 6620, 1682]"
287,288,"[1283, 1196, 3074, 1219, 1262, 1208, 5618, 923, 318, 1215]"
288,289,"[1208, 16, 6327, 6125, 1101, 7028, 708, 266, 1917, 7025]"
289,290,"[1262, 593, 750, 1136, 1719, 1250, 3152, 246, 2788, 1617]"
290,291,"[68954, 122904, 72998, 122892, 118696, 33815, 33124, 33171, 33166, 33164]"
291,292,"[2571, 1221, 2028, 110, 593, 1036, 4102, 1278, 589, 4047]"
292,293,"[593, 608, 1617, 151, 1097, 2003, 3744, 2411, 420, 742]"
293,294,"[2041, 1261, 47, 1276, 296, 1089, 1198, 1732, 3685, 2194]"
294,295,"[1201, 2959, 912, 296, 1089, 4226, 4973, 1198, 6874, 68157]"
295,296,"[2028, 2571, 7156, 1704, 166528, 33493, 5378, 33166, 33437, 33421]"
296,297,"[593, 1610, 70, 170, 288, 543, 1620, 377, 1573, 22]"
297,298,"[91323, 93721, 750, 76060, 4973, 1208, 58559, 86345, 1197, 1198]"
298,299,"[1258, 1214, 3578, 2716, 3300, 2628, 3753, 3624, 33162, 33294]"
299,300,"[2324, 4973, 79132, 1704, 2858, 1172, 112290, 4848, 81591, 1]"
300,301,"[296, 50, 7361, 608, 527, 48516, 356, 6377, 33166, 1270]"
301,302,"[293, 608, 1198, 480, 383, 1, 33166, 33437, 33421, 33310]"
302,303,"[1196, 1200, 1214, 1258, 1210, 6333, 1097, 6303, 2640, 1517]"
303,304,"[2571, 260, 954, 293, 1704, 364, 1079, 2858, 1291, 1682]"
304,305,"[318, 49347, 858, 1222, 1197, 904, 260, 6016, 293, 1213]"
305,306,"[122918, 72737, 76093, 84944, 68954, 168418, 117590, 56152, 4886, 4720]"
306,307,"[1201, 1197, 7371, 3468, 1261, 2959, 1206, 527, 1222, 356]"
307,308,"[68954, 318, 1148, 1221, 2959, 1136, 912, 223, 60069, 54001]"
308,309,"[527, 1219, 2132, 296, 898, 1198, 1952, 4993, 1172, 2028]"
309,310,"[1204, 246, 1198, 745, 6711, 529, 2944, 3751, 3254, 6410]"
310,311,"[1208, 2174, 4936, 1, 33158, 33310, 33294, 33188, 33171, 33166]"
311,312,"[527, 1617, 1222, 1233, 1089, 1272, 4235, 1374, 3732, 2028]"
312,313,"[318, 1212, 3153, 2959, 1221, 541, 1089, 2571, 1278, 47]"
313,314,"[296, 808, 553, 6, 1, 610, 21, 163, 440, 524]"
314,315,"[2132, 1201, 1035, 2529, 2729, 2870, 2554, 2085, 33437, 33421]"
315,316,"[2502, 2858, 1073, 3186, 8622, 2572, 353, 3751, 3798, 344]"
316,317,"[56782, 750, 296, 293, 50, 1089, 1213, 3730, 1219, 2542]"
317,318,"[3224, 123, 1279, 93721, 58425, 73323, 165969, 55442, 2324, 80906]"
318,319,"[112552, 356, 60069, 122886, 152081, 1907, 137857, 1, 33171, 33166]"
